City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
173,brookings,44.3114,-96.7984,1.0,97,100,4.12,US,1706971852
174,redmond,47.674,-122.1215,7.140000000000043,93,100,0.45,US,1706971743
175,formosa do rio preto,-11.0483,-45.1931,29.939999999999998,50,95,3.36,BR,1706972014
176,akureyri,65.6835,-18.0878,-4.039999999999964,58,20,6.69,IS,1706972015
177,aoulef,26.9667,1.0833,21.660000000000025,16,0,7.97,DZ,1706972015
178,pacific grove,36.6177,-121.9166,8.430000000000007,86,0,2.57,US,1706972015
179,aripuana,-9.1667,-60.6333,26.660000000000025,87,99,1.18,BR,1706972015
180,constantia,44.1833,28.65,7.610000000000014,62,73,6.64,RO,1706972015
181,kirakira,-10.4544,161.9205,27.150000000000034,83,100,4.66,SB,1706972016
182,uturoa,-16.7333,-151.4333,27.57000000000005,76,100,5.19,PF,1706972016
183,colombelles,49.2049,-0.2957,11.189999999999998,87,100,4.63,FR,1706972016
184,zliten,32.4674,14.5687,15.990000000000009,57,58,6.15,LY,1706972016
185,sodankyla,67.4167,26.6,-3.2399999999999523,97,100,2.26,FI,1706972017
186,boryeong,36.3493,126.5977,4.980000000000018,95,100,2.9,KR,1706972017
187,isafjordur,66.0755,-23.124,-3.9799999999999613,68,100,2.06,IS,1706972017
188,mount pleasant,32.7941,-79.8626,11.670000000000016,74,0,4.63,US,1706972017
189,gonzalez,30.5816,-87.2914,16.410000000000025,81,0,3.09,US,1706972018
190,afaahiti,-17.75,-149.2833,23.930000000000007,78,83,3.44,PF,1706972018
191,san patricio,28.017,-97.5169,16.04000000000002,87,68,4.56,US,1706972018
192,el granada,37.5027,-122.4694,9.600000000000023,90,100,2.06,US,1706972018
193,luderitz,-26.6481,15.1594,23.140000000000043,76,8,7.15,,1706972019
194,byron bay,-28.65,153.6167,24.840000000000032,86,96,3.24,AU,1706972019
195,inhambane,-23.865,35.3833,27.129999999999995,66,100,4.73,MZ,1706972019
196,dudinka,69.4058,86.1778,-14.069999999999993,93,100,5.36,RU,1706972019
197,gardnerville ranchos,38.8882,-119.7413,-0.7299999999999613,78,91,0.89,US,1706972019
198,nemuro,43.3236,145.575,-5.019999999999982,67,39,6.19,JP,1706972020
199,ouesso,1.6136,16.0517,33.360000000000014,31,100,0.64,CG,1706972020
200,college,64.8569,-147.8028,-38.639999999999986,63,100,0.0,US,1706971868
201,saint-louis,16.3333,-15.0,34.360000000000014,7,85,6.14,SN,1706972020
202,rikaze,29.25,88.8833,-1.669999999999959,17,79,0.54,CN,1706972021
203,dindori,22.95,81.0833,17.610000000000014,39,0,1.27,IN,1706972021
204,tsiroanomandidy,-18.7667,46.0333,23.960000000000036,82,87,1.15,MG,1706972021
205,kerikeri,-35.2268,173.9474,13.28000000000003,88,3,1.87,NZ,1706971811
206,new norfolk,-42.7826,147.0587,18.720000000000027,81,100,0.72,AU,1706972021
207,patterson,37.4716,-121.1297,8.210000000000036,91,85,1.32,US,1706972022
208,praia da vitoria,38.7333,-27.0667,19.310000000000002,77,40,5.19,PT,1706972022
209,sitka,57.0531,-135.33,0.9399999999999977,75,100,3.09,US,1706972022
210,mpulungu,-8.7623,31.1141,25.210000000000036,77,46,0.64,ZM,1706972022
211,kaiyuan,23.6977,103.3037,13.629999999999995,64,31,2.31,CN,1706972022
212,rio brilhante,-21.8019,-54.5464,35.650000000000034,29,19,3.92,BR,1706972023
213,guerrero negro,27.9769,-114.0611,14.57000000000005,67,0,5.72,MX,1706972023
214,musoma,-1.5,33.8,27.010000000000048,65,40,7.72,TZ,1706972023
215,tazacorte,28.629,-17.9293,21.75,65,20,2.24,ES,1706972023
216,dire,12.2833,-10.9667,38.379999999999995,8,0,1.77,ML,1706972024
217,karaton,-6.3424,106.1045,24.140000000000043,95,100,1.44,ID,1706972024
218,ghanzi,-21.5667,21.7833,32.58000000000004,19,80,2.3,BW,1706972024
219,levuka,50.1834,-105.4011,1.8400000000000318,92,7,2.9,CA,1706972024
220,saint-joseph,-21.3667,55.6167,25.210000000000036,76,39,5.8,RE,1706972024
221,ambodifotatra,-16.9833,49.85,27.470000000000027,76,100,6.58,MG,1706972025
222,ust-nera,64.5667,143.2,-30.819999999999965,99,99,1.89,RU,1706972025
223,san rafael,-34.6177,-68.3301,28.340000000000032,20,0,7.1,AR,1706971893
224,itacarambi,-15.1022,-44.0919,27.129999999999995,67,100,2.23,BR,1706972025
225,villamontes,-21.25,-63.5,39.54000000000002,21,0,1.67,BO,1706972026
226,mananjary,-21.2167,48.3333,25.629999999999995,75,42,2.78,MG,1706972026
227,altamira,-3.2033,-52.2064,30.05000000000001,66,40,3.6,BR,1706972026
228,dampit,-8.2116,112.7493,22.33000000000004,97,100,0.89,ID,1706972026
229,san ignacio,17.1561,-89.0714,21.08000000000004,94,0,0.0,BZ,1706971821
230,conde,-7.2597,-34.9075,31.700000000000045,58,75,7.72,BR,1706972027
231,prince rupert,54.3161,-130.3201,1.830000000000041,80,100,4.63,CA,1706972027
232,vega de alatorre,20.0333,-96.6333,23.340000000000032,68,0,1.76,MX,1706972027
233,dongsheng,39.8161,109.9776,-8.20999999999998,79,96,1.46,CN,1706972027
234,susuman,62.7833,148.1667,-25.00999999999999,94,100,1.79,RU,1706972027
235,imbituba,-28.24,-48.6703,27.620000000000005,61,0,6.02,BR,1706972028
236,loreto,22.2667,-101.9667,10.120000000000005,66,0,5.12,MX,1706972028
237,geraldton,-28.7667,114.6,21.230000000000018,78,40,12.35,AU,1706972028
238,greenville,35.6127,-77.3663,6.75,68,0,6.17,US,1706972028
239,osorno,-40.5667,-73.15,19.58000000000004,63,40,3.09,CL,1706972028
240,prokuplje,43.2342,21.5881,11.600000000000023,65,81,0.48,RS,1706972029
241,cidreira,-30.1811,-50.2056,26.189999999999998,67,0,7.07,BR,1706972029
242,coahuayana de hidalgo,18.7,-103.6583,23.350000000000023,57,0,0.98,MX,1706972029
243,ghat,24.9647,10.1728,17.689999999999998,15,0,3.43,LY,1706972030
244,porto novo,6.4965,2.6036,33.900000000000034,25,93,4.94,BJ,1706972030
245,gadzhiyevo,69.2551,33.3362,-6.979999999999961,82,98,10.24,RU,1706972030
246,argo,37.6333,22.7333,13.210000000000036,57,4,1.04,GR,1706972030
247,chake chake,-5.2459,39.7666,28.710000000000036,72,76,4.49,TZ,1706972030
248,tura,25.5198,90.2201,13.53000000000003,32,0,1.46,IN,1706972031
249,kristiansund,63.1115,7.732,4.360000000000014,52,100,20.58,NO,1706972031
250,vadso,70.0744,29.7487,-2.909999999999968,86,75,6.17,NO,1706972031
251,pontal do parana,-25.6533,-48.5128,27.010000000000048,67,34,2.81,BR,1706972031
252,enewetak,11.3474,162.3373,26.620000000000005,84,46,9.77,MH,1706972032
253,tochigi,36.3833,139.7333,4.2000000000000455,47,97,2.04,JP,1706972030
254,portland,45.5234,-122.6762,5.8700000000000045,91,0,0.89,US,1706971787
255,mahdia,35.5047,11.0622,16.970000000000027,57,0,5.84,TN,1706972032
256,tofol,5.3248,163.0078,28.29000000000002,81,100,8.31,FM,1706972032
257,cherry creek,42.2945,-79.0998,-0.21999999999997044,72,22,2.5,US,1706972033
258,kununurra,-15.7667,128.7333,28.99000000000001,84,2,4.12,AU,1706972033
259,kyzyl,51.7,94.45,-20.549999999999983,98,99,0.89,RU,1706972033
260,carutapera,-1.195,-46.02,29.210000000000036,69,87,2.37,BR,1706972033
261,talca,-35.4333,-71.6667,28.5,27,0,6.15,CL,1706972033
262,taslicay,39.6336,43.375,-10.629999999999995,94,98,1.2,TR,1706972034
263,midvagur,62.0511,-7.1939,2.4600000000000364,75,75,10.8,FO,1706972034
264,kailua-kona,19.6406,-155.9956,21.980000000000018,89,0,5.14,US,1706972034
265,crane,31.3974,-102.3501,9.620000000000005,46,0,11.31,US,1706972034
266,hede,33.7681,120.2517,0.8100000000000023,84,94,3.69,CN,1706972034
267,kudymkar,59.0173,54.656,-9.20999999999998,95,100,4.27,RU,1706972035
268,hawaiian paradise park,19.5933,-154.9731,18.730000000000018,97,100,7.2,US,1706972035
269,al burayqah,30.4062,19.5739,16.379999999999995,65,19,4.22,LY,1706972035
270,sandnessjoen,66.0217,12.6316,1.0600000000000023,86,75,11.32,NO,1706972035
271,newman,37.3138,-121.0208,7.300000000000011,91,85,1.44,US,1706972035
272,wafangdian,39.6183,122.0081,-7.659999999999968,45,53,4.12,CN,1706972036
273,san borja,-14.8167,-66.85,33.410000000000025,52,2,0.17,BO,1706972036
274,yaren,-0.5472,166.916,28.79000000000002,79,100,4.71,NR,1706972036
275,arraial do cabo,-22.9661,-42.0278,29.920000000000016,70,40,4.63,BR,1706972036
276,taoudenni,22.6783,-3.9836,26.720000000000027,7,2,5.88,ML,1706972037
277,christchurch,-43.5333,172.6333,8.04000000000002,84,35,0.51,NZ,1706972037
278,nicoya,10.1483,-85.452,29.090000000000032,64,34,0.82,CR,1706972037
279,khandyga,62.6667,135.6,-41.94999999999999,100,73,1.28,RU,1706972037
280,morehead city,34.7229,-76.726,8.350000000000023,72,0,5.66,US,1706972037
281,poso,-1.3959,120.7524,25.430000000000007,89,98,0.95,ID,1706972038
282,baruun-urt,46.6806,113.2792,-23.819999999999965,92,8,4.23,MN,1706972038
283,lauro de freitas,-12.8944,-38.3272,30.010000000000048,66,20,3.09,BR,1706972038
284,purranque,-40.9167,-73.1667,19.04000000000002,43,99,1.97,CL,1706972038
285,i-n-salah,27.1935,2.4607,21.010000000000048,18,0,8.25,DZ,1706972039
286,dwarka,22.2394,68.9678,23.939999999999998,63,0,3.96,IN,1706972039
287,xining,36.6167,101.7667,-9.589999999999975,85,100,0.52,CN,1706972039
288,thompson,55.7435,-97.8558,-2.909999999999968,93,100,3.6,CA,1706972039
289,invercargill,-46.4,168.35,10.57000000000005,76,96,2.68,NZ,1706972040
290,bousso,10.4795,16.7117,34.14000000000004,10,64,3.03,TD,1706972040
291,lys'va,58.1086,57.8053,-9.46999999999997,94,100,5.45,RU,1706972040
292,tortoli,39.9256,9.6572,17.900000000000034,39,0,3.09,IT,1706972040
293,phongsali,21.6833,102.1058,10.180000000000007,61,0,0.96,LA,1706972040
294,colonia,50.9333,6.95,12.080000000000041,84,100,8.23,DE,1706971801
295,sikonge,-5.6333,32.7667,23.140000000000043,82,94,0.43,TZ,1706972041
296,mermoz boabab,14.7065,-17.4758,35.31,35,99,4.12,SN,1706972041
297,lompoc,34.6391,-120.4579,8.850000000000023,87,0,2.57,US,1706972035
298,umluj,25.0213,37.2685,20.110000000000014,38,2,4.65,SA,1706972041
299,margaret river,-33.95,115.0667,15.890000000000043,71,18,6.55,AU,1706972042
300,san rafael del sur,11.8485,-86.4384,23.54000000000002,64,28,1.13,NI,1706972042
301,fort bragg,35.139,-79.006,7.890000000000043,64,0,3.6,US,1706972042
302,maceio,-9.6658,-35.7353,31.689999999999998,58,40,6.17,BR,1706972016
303,mossel bay,-34.1831,22.146,23.960000000000036,88,100,2.65,ZA,1706972043
304,happy valley-goose bay,53.3168,-60.3315,-21.829999999999984,64,20,3.09,CA,1706972043
305,el copey,10.1503,-73.9614,30.689999999999998,60,60,2.1,CO,1706972043
306,hunchun,42.8675,130.3581,-8.089999999999975,49,0,1.86,CN,1706972043
307,cabo san lucas,22.8909,-109.9124,18.75,41,2,3.13,MX,1706972043
308,nogliki,51.8333,143.1667,-19.809999999999974,83,74,4.47,RU,1706972044
309,helena-west helena,34.5291,-90.59,11.980000000000018,77,92,3.82,US,1706972044
310,pimentel,-6.8367,-79.9342,27.160000000000025,74,0,1.03,PE,1706972044
311,issia,6.4922,-6.5856,37.84000000000003,14,100,1.64,CI,1706972044
312,lovisa,60.4566,26.2251,1.830000000000041,90,100,4.06,FI,1706972045
313,iskateley,67.6803,53.1512,-12.489999999999952,87,27,6.51,RU,1706972045
314,kidal,18.4411,1.4078,26.510000000000048,5,62,7.91,ML,1706972045
315,papao,-17.75,-149.55,24.82000000000005,78,82,4.05,PF,1706972046
316,knyaze-volkonskoye,48.4642,135.4567,-19.809999999999974,98,45,3.41,RU,1706972046
317,serdar,38.9764,56.2757,6.550000000000011,67,53,3.61,TM,1706972046
318,val-d'or,48.1002,-77.7828,-7.949999999999989,93,75,3.09,CA,1706971899
319,petoskey,45.3733,-84.9553,-2.089999999999975,87,40,0.0,US,1706971803
320,lazaro cardenas,17.9583,-102.2,23.900000000000034,78,5,1.12,MX,1706972047
321,ugoofaaru,5.6667,73.0,27.83000000000004,77,98,4.75,MV,1706972047
322,kuta,-8.7233,115.1723,27.970000000000027,88,40,7.2,ID,1706972047
323,caleta de carquin,-11.0925,-77.6267,24.58000000000004,81,95,3.05,PE,1706972047
324,pangai,-19.8,-174.35,27.08000000000004,86,100,3.49,TO,1706972048
325,galesong,-5.3166,119.3661,26.010000000000048,84,95,2.13,ID,1706972048
326,fort st. john,56.2499,-120.8529,-11.060000000000002,73,75,2.57,CA,1706972048
327,bodaybo,57.8506,114.1933,-32.14999999999998,100,66,0.89,RU,1706972048
328,p'ot'i,42.1462,41.672,7.680000000000007,75,100,2.12,GE,1706972049
329,glodeni,47.7708,27.5144,5.080000000000041,75,100,4.16,MD,1706972049
330,shilin,24.8188,103.3324,7.840000000000032,76,18,2.41,CN,1706972049
331,miyaly,48.8844,53.7836,-4.099999999999966,88,40,4.88,KZ,1706972049
332,el abiodh sidi cheikh,32.893,0.5484,14.629999999999995,30,0,3.04,DZ,1706972050
333,kamaishi,39.2667,141.8833,-0.8700000000000045,63,82,2.37,JP,1706972050
334,amherst,41.3978,-82.2224,1.740000000000009,85,6,1.96,US,1706972050
335,xinqing,48.2333,129.5,-24.309999999999974,100,100,1.93,CN,1706972050
336,huilong,31.8111,121.655,5.0400000000000205,88,100,6.49,CN,1706972051
337,zapadnaya dvina,56.259,32.0745,0.6700000000000159,99,100,3.25,RU,1706972051
338,severnoye,56.3491,78.3619,-12.199999999999989,96,96,3.15,RU,1706972051
339,vanimo,-2.6741,141.3028,25.80000000000001,91,79,2.9,PG,1706972051
340,gua musang,4.8823,101.9644,23.49000000000001,89,100,1.14,MY,1706972052
341,airway heights,47.6446,-117.5933,3.2200000000000273,88,100,2.57,US,1706972052
342,champerico,14.3,-91.9167,26.30000000000001,66,2,2.64,GT,1706972052
343,san juanito,28.0,-107.5833,-1.42999999999995,79,49,4.76,MX,1706972053
344,cruzeiro do sul,-29.5128,-51.9853,33.07000000000005,56,0,1.31,BR,1706972053
345,loboc,9.6383,124.0348,25.660000000000025,86,7,5.75,PH,1706972053
346,okha,53.5739,142.9478,-23.129999999999967,90,8,5.46,RU,1706972053
347,hinton,53.4001,-117.5857,1.240000000000009,89,100,0.69,CA,1706972045
348,manfalut,27.3104,30.97,18.140000000000043,28,4,3.57,EG,1706972054
349,port blair,11.6667,92.75,28.02000000000004,69,20,2.06,IN,1706972054
350,daru,-9.0763,143.2092,26.379999999999995,89,85,3.14,PG,1706972054
351,nueva gerona,21.8833,-82.8,23.200000000000045,60,0,3.65,CU,1706972054
352,zambezi,-13.5432,23.1047,25.360000000000014,72,87,0.33,ZM,1706972055
353,kokhma,56.9349,41.0915,-11.060000000000002,97,100,1.79,RU,1706972055
354,brasilia de minas,-16.2064,-44.4333,27.79000000000002,50,76,3.67,BR,1706972055
355,tepetzintla,21.1667,-97.8333,21.79000000000002,76,0,1.69,MX,1706972056
356,horta,38.5333,-28.6333,17.80000000000001,83,20,6.71,PT,1706972056
357,penzance,50.1186,-5.5371,11.379999999999995,96,100,6.73,GB,1706972056
358,san antonio de pale,-1.4014,5.6325,28.52000000000004,73,43,3.84,GQ,1706972056
359,istaravshan,39.9142,69.0033,0.010000000000047748,81,100,1.03,TJ,1706972056
360,urangan,-25.3,152.9,25.110000000000014,86,2,2.24,AU,1706972057
361,aykhal,66.0,111.5,-27.94999999999999,65,88,1.65,RU,1706972057
362,tomah,43.9786,-90.504,0.26000000000004775,93,100,0.0,US,1706972057
363,lesnoy,57.6198,63.0784,-12.21999999999997,94,100,4.57,RU,1706972057
364,unnao,26.5333,80.5,16.99000000000001,41,93,3.41,IN,1706972058
365,ponta delgada,37.7333,-25.6667,18.439999999999998,68,20,5.66,PT,1706972058
366,talara,-4.5772,-81.2719,27.420000000000016,74,0,5.66,PE,1706972058
367,tchintabaraden,15.8969,5.7985,27.760000000000048,7,68,6.5,NE,1706972058
368,high river,50.5834,-113.8687,3.3799999999999955,80,100,2.96,CA,1706972059
369,kaa-khem,51.6833,94.7333,-20.889999999999986,100,100,0.43,RU,1706972059
370,torghay,49.6339,63.4981,-1.7799999999999727,94,100,6.43,KZ,1706972059
371,conduaga,8.862,117.4893,26.220000000000027,77,17,1.11,PH,1706972059
372,kyren,51.6828,102.1408,-9.46999999999997,79,100,0.89,RU,1706972059
373,lubang,13.8584,120.124,26.560000000000002,79,82,8.09,PH,1706972060
374,gebeit,21.0667,36.3167,19.450000000000045,27,0,4.12,SD,1706972060
375,damietta,31.4165,31.8133,15.939999999999998,48,25,6.75,EG,1706972060
376,borgo san lorenzo,43.9553,11.3835,15.970000000000027,69,37,2.68,IT,1706972060
377,siddipet,18.1,78.85,25.25,38,14,2.84,IN,1706972061
378,cuyo,10.8525,121.0086,26.83000000000004,83,1,7.22,PH,1706972061
379,fuling,29.7022,107.3919,6.730000000000018,91,100,1.63,CN,1706972061
380,toliara,-23.35,43.6667,26.54000000000002,77,80,3.93,MG,1706972061
381,pontianak,-0.0333,109.3333,24.99000000000001,100,40,0.0,ID,1706972062
382,pandan,14.0453,124.1694,25.680000000000007,84,24,4.64,PH,1706972062
383,pangkalpinang,-2.1333,106.1333,25.57000000000005,90,100,2.68,ID,1706972062
384,mugia,43.1041,-9.2179,17.170000000000016,73,10,1.01,ES,1706972062
385,suva,-18.1416,178.4415,24.710000000000036,94,20,2.57,FJ,1706972063
386,zhuanghe,39.7008,122.9911,-6.949999999999989,66,6,3.25,CN,1706972063
387,maicao,11.3832,-72.2432,29.870000000000005,63,97,3.28,CO,1706972063
388,kadugli,11.0167,29.7167,30.590000000000032,10,47,6.0,SD,1706972063
389,kapa'a,22.0752,-159.319,21.180000000000007,58,100,10.29,US,1706972064
390,port lavaca,28.615,-96.6261,16.100000000000023,96,100,5.66,US,1706972064
391,cole harbour,44.6724,-63.4751,-1.6899999999999977,95,100,5.36,CA,1706972064
392,nguigmi,14.2495,13.1092,26.700000000000045,16,2,5.36,NE,1706972064
393,tanjung pandan,-2.75,107.65,26.05000000000001,88,92,3.4,ID,1706972064
394,villa berthet,-27.2917,-60.4126,41.35000000000002,18,3,4.22,AR,1706972065
395,polessk,54.862,21.1028,7.980000000000018,83,66,12.17,RU,1706972065
396,ust'-ilimsk,58.0006,102.6619,-28.089999999999975,100,37,1.22,RU,1706972065
397,aioun,16.6614,-9.6149,31.160000000000025,7,0,5.9,MR,1706972066
398,benalla,-36.55,145.9833,19.970000000000027,34,54,2.17,AU,1706972066
399,maloye ganyushkino,46.6,49.2667,0.12999999999999545,83,14,4.82,KZ,1706972066
400,tibati,6.4667,12.6333,34.420000000000016,14,41,2.79,CM,1706972066
401,raholt,60.2667,11.1833,4.0400000000000205,56,0,5.66,NO,1706972067
402,cromwell,41.5951,-72.6454,2.6000000000000227,62,20,6.69,US,1706971807
403,wellington,-41.2866,174.7756,14.810000000000002,83,1,4.63,NZ,1706971834
404,ruteng,-8.6136,120.4721,18.189999999999998,93,100,0.89,ID,1706972067
405,rozavlea,47.7333,24.2167,1.3100000000000023,99,100,0.54,RO,1706972067
406,illizi,26.4833,8.4667,18.890000000000043,16,0,4.3,DZ,1706972068
407,warman,52.3168,-106.5679,1.9500000000000455,93,100,3.09,CA,1706972068
408,qamdo,31.1667,97.2333,-11.279999999999973,24,21,2.48,CN,1706972068
409,naracoorte,-36.9579,140.7383,17.480000000000018,55,0,2.82,AU,1706972068
410,mar del plata,-38.0023,-57.5575,32.01000000000005,45,0,8.23,AR,1706972068
411,inongo,-1.95,18.2667,27.05000000000001,67,91,2.37,CD,1706972069
412,nogales,31.3086,-110.9422,1.910000000000025,93,0,1.54,MX,1706972069
413,muang phonsavan,19.45,103.2167,16.060000000000002,76,6,0.6,LA,1706972069
414,souillac,-20.5167,57.5167,27.210000000000036,65,75,4.12,MU,1706972069
415,zumaia,43.2947,-2.2534,18.090000000000032,74,8,2.58,ES,1706972070
416,al wajh,26.2455,36.4525,21.970000000000027,23,0,6.17,SA,1706972070
417,guelma,36.4621,7.4261,14.689999999999998,60,1,2.66,DZ,1706972070
418,yampil',51.95,33.7833,0.5300000000000296,99,100,6.3,UA,1706972070
419,orkney,-26.9802,26.6727,30.420000000000016,24,73,5.34,ZA,1706972071
420,rabigh,22.7986,39.0349,21.650000000000034,42,0,6.58,SA,1706972071
421,harnosand,62.6323,17.9379,3.0100000000000477,71,66,7.63,SE,1706972071
422,pingxiang,27.6167,113.85,1.3700000000000045,94,100,0.92,CN,1706972071
423,pocahontas,36.2615,-90.9712,7.810000000000002,95,100,3.09,US,1706972071
424,acapulco de juarez,16.8634,-99.8901,23.900000000000034,88,20,1.54,MX,1706971775
425,port-vila,-17.7338,168.3219,26.78000000000003,94,100,1.54,VU,1706972073
426,pervomayskoye,43.919,46.7102,1.2700000000000387,97,100,3.45,RU,1706972073
427,santa ines,-3.6667,-45.38,27.640000000000043,82,99,1.38,BR,1706972073
428,dalnegorsk,44.5604,135.5701,-17.43999999999997,90,11,3.13,RU,1706972073
429,turan,16.0678,108.2208,23.99000000000001,88,40,2.06,VN,1706972073
430,jaszkiser,47.45,20.2167,11.770000000000039,74,26,9.16,HU,1706972074
431,touros,-5.1989,-35.4608,30.390000000000043,63,23,6.7,BR,1706972074
432,rongelap,11.1635,166.8941,26.480000000000018,82,18,9.6,MH,1706972074
433,kourou,5.1552,-52.6478,31.03000000000003,68,64,2.94,GF,1706972074
434,xiamen,24.4798,118.0819,17.03000000000003,82,40,3.0,CN,1706972075
435,rawson,-43.3002,-65.1023,18.29000000000002,30,14,11.9,AR,1706972075
436,tchibanga,-2.85,11.0333,30.54000000000002,62,68,1.72,GA,1706972075
437,dzhalagash,45.0833,64.6667,-3.6200000000000045,88,100,0.9,KZ,1706972075
438,wagga wagga,-35.1167,147.3667,22.140000000000043,26,97,1.49,AU,1706972076
439,kuanda,56.3161,116.0806,-28.779999999999973,95,52,0.56,RU,1706972076
440,balykchy,42.4557,76.1861,-2.8799999999999955,85,100,0.45,KG,1706972076
441,haflong,25.1833,93.0333,13.350000000000023,63,45,0.48,IN,1706972076
442,orapa,-21.2833,25.3667,33.26000000000005,21,27,3.16,BW,1706972077
443,qoryooley,1.7878,44.53,27.400000000000034,69,5,7.72,SO,1706972077
